path,owner,status,reason
aquillm/tests/integration/test_context_processors_urls.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
aquillm/tests/integration/test_dev_launch_script.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
aquillm/tests/integration/test_knowledge_graph_compose.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_knowledge_graph_import_isolation.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_knowledge_graph_maintenance_compose.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_knowledge_graph_query_extractor_compose.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_knowledge_graph_retrieval_redaction.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_knowledge_graph_topology_gateway_compose.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_production_retrieval_authorization_reachability.py,root-review,retained main / graph-only delta,Graph-enabled authorization integration paths.
aquillm/tests/integration/test_rag_observability_logging.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
aquillm/tests/integration/test_retrieval_authorization_propagation.py,root-review,retained main / graph-only delta,Graph retrieval authorization propagation tests.
aquillm/tests/integration/test_task21_knowledge_graph_eval_compose.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_task21_knowledge_graph_eval_compose_environment.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_task21_reranker_revision_compose.py,root-review,mixed / adapted,Independent revision/sidecar contracts extracted into test_sidecar_revision_compose.py; graph evaluation overlay case excluded.
aquillm/tests/integration/test_task21_runbook_shell_quoting.py,root-review,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
aquillm/tests/integration/test_vllm_extra_args_parser.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
aquillm/tests/integration/test_vllm_genesis_image.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
aquillm/tests/integration/test_vllm_transcribe_image.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
aquillm/tests/test_app_startup.py,root-review,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/compose/base.yml,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/compose/development.yml,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/compose/knowledge-graph-eval.yml,deployment,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
deploy/compose/no_gpu_dev.yml,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/compose/production.yml,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/compose/test.yml,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/docker/knowledge-graph/Dockerfile,deployment,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
deploy/docker/vllm/Dockerfile.transcribe,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/docker/vllm/nemotron_generation_config/generation_config.json,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/docker/vllm/probe_nemotron_plugin.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/scripts/start_dev.sh,deployment,retained main / graph-only delta,Source adds only graph service startup; independent existing startup sequence retained and tested.
deploy/scripts/vllm_start.sh,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/pyproject.toml,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/__init__.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/compat.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/constants.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/decoding.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/languages.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/model.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/processing.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
deploy/vllm_plugins/nemotron_asr/src/aquillm_vllm_nemotron_asr/state.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
